activity_date,sku_id,product_detail_views,add_to_cart,online_orders
2026-01-15,1032,19,1,1
2026-01-15,1033,25,0,0
2026-01-15,1034,19,0,0
2026-01-15,1035,20,2,0
2026-01-15,1036,19,2,1
2026-01-15,1037,19,0,0
2026-01-15,1038,17,1,0
2026-01-15,1039,16,2,0
2026-01-15,1040,21,1,0
2026-01-15,1041,18,0,0
2026-01-15,1042,12,1,1
2026-01-15,1043,15,0,0
2026-01-15,1044,19,3,2
2026-01-15,1045,18,1,0
2026-01-15,1046,14,0,0
2026-01-15,1047,19,0,0
2026-01-15,1048,19,1,0
2026-01-15,1049,17,0,0
2026-01-15,1050,8,0,0
2026-01-15,1051,11,2,1
2026-01-15,1052,10,0,0
2026-01-15,1053,13,0,0
2026-01-15,1054,9,0,0
2026-01-15,1055,15,0,0
2026-01-15,1056,12,1,0
2026-01-15,1057,9,2,0
2026-01-15,1058,16,2,1
2026-01-15,1059,13,2,2
2026-01-15,1060,13,2,0
2026-01-16,1001,22,0,0
2026-01-16,1002,20,2,1
2026-01-16,1003,19,2,1
2026-01-16,1004,39,3,1
2026-01-16,1005,31,3,0
2026-01-16,1006,17,0,0
2026-01-16,1007,25,2,0
2026-01-16,1008,27,3,1
2026-01-16,1009,24,1,1
2026-01-16,1010,19,2,2
2026-01-16,1011,25,2,1
2026-01-16,1012,16,2,0
2026-01-16,1013,13,2,1
2026-01-16,1014,23,4,1
2026-01-16,1015,30,4,2
2026-01-16,1016,32,2,1
2026-01-16,1017,21,3,0
2026-01-16,1018,26,3,0
2026-01-16,1019,23,0,0
2026-01-16,1020,20,1,0
2026-01-16,1021,24,1,0
2026-01-16,1022,21,0,0
2026-01-16,1023,19,0,0
2026-01-16,1024,19,1,0
2026-01-16,1025,26,3,0
2026-01-16,1026,23,3,1
2026-01-16,1027,12,0,0
2026-01-16,1028,12,1,1
2026-01-16,1029,21,1,0
2026-01-16,1030,23,0,0
2026-01-16,1031,22,4,2
2026-01-16,1032,22,1,0
2026-01-16,1033,21,1,0
2026-01-16,1034,14,0,0
2026-01-16,1035,23,1,0
2026-01-16,1036,26,0,0
2026-01-16,1037,16,1,0
2026-01-16,1038,26,0,0
2026-01-16,1039,23,3,1
2026-01-16,1040,18,0,0
2026-01-16,1041,9,0,0
2026-01-16,1042,11,0,0
2026-01-16,1043,13,1,0
2026-01-16,1044,14,1,0
2026-01-16,1045,12,2,0
2026-01-16,1046,17,1,0
2026-01-16,1047,22,1,0
2026-01-16,1048,7,0,0
2026-01-16,1049,16,3,1
2026-01-16,1050,13,3,0
2026-01-16,1051,21,3,2
2026-01-16,1052,12,3,1
2026-01-16,1053,11,1,0
2026-01-16,1054,12,4,1
2026-01-16,1055,8,1,0
2026-01-16,1056,14,0,0
2026-01-16,1057,10,0,0
2026-01-16,1058,9,0,0
2026-01-16,1059,16,0,0
2026-01-16,1060,19,2,1
2026-01-17,1001,13,1,0
2026-01-17,1002,23,5,1
2026-01-17,1003,19,1,0
2026-01-17,1004,19,2,0
2026-01-17,1005,28,3,1
2026-01-17,1006,22,3,2
2026-01-17,1007,28,6,2
2026-01-17,1008,32,7,1
2026-01-17,1009,26,3,2
2026-01-17,1010,19,5,2
2026-01-17,1011,16,0,0
2026-01-17,1012,23,6,1
2026-01-17,1013,19,1,0
2026-01-17,1014,27,3,1
2026-01-17,1015,21,3,0
2026-01-17,1016,20,1,0
2026-01-17,1017,19,1,0
2026-01-17,1018,12,0,0
2026-01-17,1019,24,2,0
2026-01-17,1020,25,2,1
2026-01-17,1021,14,1,1
2026-01-17,1022,23,2,0
2026-01-17,1023,26,2,0
2026-01-17,1024,20,0,0
2026-01-17,1025,21,1,1
2026-01-17,1026,17,3,1
2026-01-17,1027,20,2,0
2026-01-17,1028,17,0,0
2026-01-17,1029,18,1,0
2026-01-17,1030,21,0,0
2026-01-17,1031,18,1,0
2026-01-17,1032,16,1,0
2026-01-17,1033,22,1,1
2026-01-17,1034,23,2,1
2026-01-17,1035,14,1,0
2026-01-17,1036,23,2,0
2026-01-17,1037,23,0,0
2026-01-17,1038,17,0,0
2026-01-17,1039,19,2,1
2026-01-17,1040,22,3,0
2026-01-17,1041,16,2,2
2026-01-17,1042,9,0,0
2026-01-17,1043,14,1,1
2026-01-17,1044,15,1,0
2026-01-17,1045,14,2,0
2026-01-17,1046,20,1,1
2026-01-17,1047,15,2,0
2026-01-17,1048,22,1,0
2026-01-17,1049,10,2,2
2026-01-17,1050,19,3,1
2026-01-17,1051,13,2,0
2026-01-17,1052,11,1,1
2026-01-17,1053,8,2,2
2026-01-17,1054,18,4,1
2026-01-17,1055,18,0,0
2026-01-17,1056,5,1,1
2026-01-17,1057,11,1,1
2026-01-17,1058,9,0,0
2026-01-17,1059,15,0,0
2026-01-17,1060,15,2,1
2026-01-18,1001,27,3,0
2026-01-18,1002,29,3,0
2026-01-18,1003,26,4,1
2026-01-18,1004,24,2,1
2026-01-18,1005,22,3,1
2026-01-18,1006,34,4,1
2026-01-18,1007,16,1,1
2026-01-18,1008,31,2,0
2026-01-18,1009,31,4,2
2026-01-18,1010,30,4,0
2026-01-18,1011,24,0,0
2026-01-18,1012,18,3,0
2026-01-18,1013,19,3,1
2026-01-18,1014,25,4,3
2026-01-18,1015,20,0,0
2026-01-18,1016,31,5,2
2026-01-18,1017,21,1,1
2026-01-18,1018,20,4,0
2026-01-18,1019,23,3,2
2026-01-18,1020,16,2,0
2026-01-18,1021,20,1,0
2026-01-18,1022,27,1,0
2026-01-18,1023,15,3,2
2026-01-18,1024,15,1,1
2026-01-18,1025,20,1,0
2026-01-18,1026,15,2,0
2026-01-18,1027,20,0,0
2026-01-18,1028,23,2,0
2026-01-18,1029,19,0,0
2026-01-18,1030,21,2,0
2026-01-18,1031,18,0,0
2026-01-18,1032,26,4,1
2026-01-18,1033,22,2,0
2026-01-18,1034,34,1,0
2026-01-18,1035,22,1,1
2026-01-18,1036,27,4,2
2026-01-18,1037,27,1,0
2026-01-18,1038,23,1,0
2026-01-18,1039,23,2,1
2026-01-18,1040,14,1,0
2026-01-18,1041,13,1,0
2026-01-18,1042,17,2,1
2026-01-18,1043,13,0,0
2026-01-18,1044,23,1,0
2026-01-18,1045,18,1,1
2026-01-18,1046,19,1,0
2026-01-18,1047,9,0,0
2026-01-18,1048,19,1,0
2026-01-18,1049,15,2,0
2026-01-18,1050,22,1,0
2026-01-18,1051,9,1,1
2026-01-18,1052,21,1,1
2026-01-18,1053,9,0,0
2026-01-18,1054,11,0,0
2026-01-18,1055,21,3,0
2026-01-18,1056,12,0,0
2026-01-18,1057,16,2,0
2026-01-18,1058,16,2,1
2026-01-18,1059,17,1,0
2026-01-18,1060,16,2,1
2026-01-19,1001,19,4,0
2026-01-19,1002,16,1,0
2026-01-19,1003,23,1,0
2026-01-19,1004,33,0,0
2026-01-19,1005,34,2,1
2026-01-19,1006,17,2,1
2026-01-19,1007,25,2,1
2026-01-19,1008,34,3,1
2026-01-19,1009,23,2,1
2026-01-19,1010,36,4,0
2026-01-19,1011,24,3,0
2026-01-19,1012,23,2,0
2026-01-19,1013,32,5,2
2026-01-19,1014,18,0,0
2026-01-19,1015,31,5,2
2026-01-19,1016,23,2,0
2026-01-19,1017,34,3,1
2026-01-19,1018,17,3,1
2026-01-19,1019,29,4,3
2026-01-19,1020,16,2,2
2026-01-19,1021,19,1,0
2026-01-19,1022,19,0,0
2026-01-19,1023,19,1,1
2026-01-19,1024,13,1,1
2026-01-19,1025,34,1,0
2026-01-19,1026,25,2,1
2026-01-19,1027,19,1,0
2026-01-19,1028,17,1,1
2026-01-19,1029,21,1,0
2026-01-19,1030,13,0,0
2026-01-19,1031,27,3,1
2026-01-19,1032,18,3,0
2026-01-19,1033,22,1,0
2026-01-19,1034,23,3,1
2026-01-19,1035,21,2,0
2026-01-19,1036,13,2,0
2026-01-19,1037,20,1,0
2026-01-19,1038,14,1,0
2026-01-19,1039,21,1,1
2026-01-19,1040,22,5,1
2026-01-19,1041,23,3,2
2026-01-19,1042,12,1,1
2026-01-19,1043,10,1,0
2026-01-19,1044,19,2,1
2026-01-19,1045,13,0,0
2026-01-19,1046,15,2,0
2026-01-19,1047,14,1,0
2026-01-19,1048,26,4,1
2026-01-19,1049,18,1,1
2026-01-19,1050,20,0,0
2026-01-19,1051,17,1,0
2026-01-19,1052,15,2,1
2026-01-19,1053,12,3,0
2026-01-19,1054,7,0,0
2026-01-19,1055,9,0,0
2026-01-19,1056,11,2,0
2026-01-19,1057,7,1,1
2026-01-19,1058,9,4,1
2026-01-19,1059,12,1,0
2026-01-19,1060,7,0,0
2026-01-20,1001,30,3,1
2026-01-20,1002,23,3,0
2026-01-20,1003,16,2,0
2026-01-20,1004,25,3,2
2026-01-20,1005,27,0,0
2026-01-20,1006,26,4,1
2026-01-20,1007,21,2,0
2026-01-20,1008,30,6,0
2026-01-20,1009,27,2,1
2026-01-20,1010,30,5,2
2026-01-20,1011,13,2,0
2026-01-20,1012,24,2,0
2026-01-20,1013,21,3,0
2026-01-20,1014,28,6,0
2026-01-20,1015,27,4,1
2026-01-20,1016,28,5,3
2026-01-20,1017,24,2,0
2026-01-20,1018,24,3,1
2026-01-20,1019,23,1,0
2026-01-20,1020,35,3,1
2026-01-20,1021,23,1,0
2026-01-20,1022,22,0,0
2026-01-20,1023,18,1,0
2026-01-20,1024,22,1,0
2026-01-20,1025,24,3,0
2026-01-20,1026,15,0,0
2026-01-20,1027,20,0,0
2026-01-20,1028,24,2,1
2026-01-20,1029,15,2,1
2026-01-20,1030,15,2,1
2026-01-20,1031,24,1,0
2026-01-20,1032,12,1,0
2026-01-20,1033,20,0,0
2026-01-20,1034,18,1,0
2026-01-20,1035,22,4,1
2026-01-20,1036,23,0,0
2026-01-20,1037,21,1,0
2026-01-20,1038,30,3,1
2026-01-20,1039,21,1,1
2026-01-20,1040,17,0,0
2026-01-20,1041,15,2,1
2026-01-20,1042,15,0,0
2026-01-20,1043,18,0,0
2026-01-20,1044,11,0,0
2026-01-20,1045,18,1,0
2026-01-20,1046,11,0,0
2026-01-20,1047,20,3,0
2026-01-20,1048,11,0,0
2026-01-20,1049,18,1,1
2026-01-20,1050,20,3,0
2026-01-20,1051,11,1,0
2026-01-20,1052,19,1,0
2026-01-20,1053,9,1,0
2026-01-20,1054,15,0,0
2026-01-20,1055,12,0,0
2026-01-20,1056,13,0,0
2026-01-20,1057,16,1,1
2026-01-20,1058,13,0,0
2026-01-20,1059,10,1,0
2026-01-20,1060,11,1,0
2026-01-21,1001,25,1,0
2026-01-21,1002,28,6,3
2026-01-21,1003,22,0,0
2026-01-21,1004,34,2,0
2026-01-21,1005,26,3,1
2026-01-21,1006,20,1,0
2026-01-21,1007,27,2,0
2026-01-21,1008,32,2,0
2026-01-21,1009,23,2,0
2026-01-21,1010,25,0,0
2026-01-21,1011,21,3,2
2026-01-21,1012,24,0,0
2026-01-21,1013,21,4,1
2026-01-21,1014,21,3,0
2026-01-21,1015,22,1,1
2026-01-21,1016,19,0,0
2026-01-21,1017,15,1,0
2026-01-21,1018,19,5,1
2026-01-21,1019,30,5,2
2026-01-21,1020,29,1,0
2026-01-21,1021,12,2,0
2026-01-21,1022,27,1,0
2026-01-21,1023,21,0,0
2026-01-21,1024,23,2,0
2026-01-21,1025,20,0,0
2026-01-21,1026,12,0,0
2026-01-21,1027,21,1,0
2026-01-21,1028,22,3,1
2026-01-21,1029,16,1,1
2026-01-21,1030,18,1,1
2026-01-21,1031,26,2,1
2026-01-21,1032,17,1,0
2026-01-21,1033,22,0,0
2026-01-21,1034,28,2,0
2026-01-21,1035,19,2,0
2026-01-21,1036,22,2,0
2026-01-21,1037,21,3,0
2026-01-21,1038,16,4,2
2026-01-21,1039,21,0,0
2026-01-21,1040,15,0,0
2026-01-21,1041,18,0,0
2026-01-21,1042,12,0,0
2026-01-21,1043,14,1,1
2026-01-21,1044,20,1,0
2026-01-21,1045,14,2,0
2026-01-21,1046,20,2,0
2026-01-21,1047,14,0,0
2026-01-21,1048,20,2,2
2026-01-21,1049,12,1,0
2026-01-21,1050,14,0,0
2026-01-21,1051,10,0,0
2026-01-21,1052,24,1,1
2026-01-21,1053,11,0,0
2026-01-21,1054,12,0,0
2026-01-21,1055,11,1,0
2026-01-21,1056,15,1,0
2026-01-21,1057,10,0,0
2026-01-21,1058,12,2,1
2026-01-21,1059,17,1,1
2026-01-21,1060,13,1,0
2026-01-22,1001,21,3,1
2026-01-22,1002,17,1,0
2026-01-22,1003,30,2,1
2026-01-22,1004,25,4,0
2026-01-22,1005,29,5,2
2026-01-22,1006,22,1,0
2026-01-22,1007,25,4,0
2026-01-22,1008,31,3,1
2026-01-22,1009,32,4,3
2026-01-22,1010,25,2,0
2026-01-22,1011,15,3,0
2026-01-22,1012,20,1,0
2026-01-22,1013,30,2,1
2026-01-22,1014,18,3,2
2026-01-22,1015,18,2,0
2026-01-22,1016,17,0,0
2026-01-22,1017,17,1,0
2026-01-22,1018,23,2,1
2026-01-22,1019,16,1,1
2026-01-22,1020,25,3,1
2026-01-22,1021,13,2,1
2026-01-22,1022,21,0,0
2026-01-22,1023,23,0,0
2026-01-22,1024,20,0,0
2026-01-22,1025,29,1,0
2026-01-22,1026,17,0,0
2026-01-22,1027,20,2,0
2026-01-22,1028,24,0,0
2026-01-22,1029,13,1,0
2026-01-22,1030,26,1,0
2026-01-22,1031,23,2,0
2026-01-22,1032,19,5,0
2026-01-22,1033,21,0,0
2026-01-22,1034,25,2,0
2026-01-22,1035,24,1,1
2026-01-22,1036,19,1,0
2026-01-22,1037,23,1,1
2026-01-22,1038,29,5,2
2026-01-22,1039,20,1,1
2026-01-22,1040,15,1,0
2026-01-22,1041,12,0,0
2026-01-22,1042,14,3,0
2026-01-22,1043,11,0,0
2026-01-22,1044,20,0,0
2026-01-22,1045,17,3,0
2026-01-22,1046,16,2,1
2026-01-22,1047,15,1,0
2026-01-22,1048,19,3,1
2026-01-22,1049,11,1,1
2026-01-22,1050,28,1,0
2026-01-22,1051,16,0,0
2026-01-22,1052,10,2,0
2026-01-22,1053,9,0,0
2026-01-22,1054,18,2,1
2026-01-22,1055,20,2,0
2026-01-22,1056,13,0,0
2026-01-22,1057,14,0,0
2026-01-22,1058,13,0,0
2026-01-22,1059,13,0,0
2026-01-22,1060,8,2,1
2026-01-23,1001,16,1,0
2026-01-23,1002,31,1,1
2026-01-23,1003,25,4,1
2026-01-23,1004,25,1,0
2026-01-23,1005,34,2,1
2026-01-23,1006,31,2,0
2026-01-23,1007,24,4,1
2026-01-23,1008,36,6,1
2026-01-23,1009,21,3,0
2026-01-23,1010,31,2,1
2026-01-23,1011,16,2,0
2026-01-23,1012,25,1,1
2026-01-23,1013,21,1,0
2026-01-23,1014,34,4,1
2026-01-23,1015,28,2,1
2026-01-23,1016,16,2,0
2026-01-23,1017,20,1,0
2026-01-23,1018,21,0,0
2026-01-23,1019,20,2,1
2026-01-23,1020,18,1,0
2026-01-23,1021,22,2,1
2026-01-23,1022,14,1,0
2026-01-23,1023,16,2,0
2026-01-23,1024,26,2,0
2026-01-23,1025,15,0,0
2026-01-23,1026,22,3,0
2026-01-23,1027,25,3,0
2026-01-23,1028,27,3,1
2026-01-23,1029,10,1,0
2026-01-23,1030,28,2,1
2026-01-23,1031,24,2,0
2026-01-23,1032,27,1,0
2026-01-23,1033,24,3,1
2026-01-23,1034,17,1,1
2026-01-23,1035,25,2,0
2026-01-23,1036,21,0,0
2026-01-23,1037,28,4,2
2026-01-23,1038,24,3,0
2026-01-23,1039,21,1,0
2026-01-23,1040,17,0,0
2026-01-23,1041,14,1,0
2026-01-23,1042,10,1,0
2026-01-23,1043,11,0,0
2026-01-23,1044,13,0,0
2026-01-23,1045,15,2,1
2026-01-23,1046,10,0,0
2026-01-23,1047,19,0,0
2026-01-23,1048,14,2,0
2026-01-23,1049,17,1,0
2026-01-23,1050,20,0,0
2026-01-23,1051,13,1,0
2026-01-23,1052,12,0,0
2026-01-23,1053,22,1,0
2026-01-23,1054,15,0,0
2026-01-23,1055,8,0,0
2026-01-23,1056,17,1,1
2026-01-23,1057,10,0,0
2026-01-23,1058,12,1,0
2026-01-23,1059,14,1,0
2026-01-23,1060,13,2,2
2026-01-24,1001,20,3,1
2026-01-24,1002,27,1,0
2026-01-24,1003,22,3,1
2026-01-24,1004,17,1,0
2026-01-24,1005,26,2,0
2026-01-24,1006,24,4,2
2026-01-24,1007,21,3,0
2026-01-24,1008,26,1,1
2026-01-24,1009,22,2,1
2026-01-24,1010,27,4,1
2026-01-24,1011,35,4,1
2026-01-24,1012,27,5,2
2026-01-24,1013,17,2,2
2026-01-24,1014,26,2,0
2026-01-24,1015,23,0,0
2026-01-24,1016,31,1,1
2026-01-24,1017,22,3,2
2026-01-24,1018,27,0,0
2026-01-24,1019,21,1,1
2026-01-24,1020,25,3,1
2026-01-24,1021,14,0,0
2026-01-24,1022,26,6,1
2026-01-24,1023,23,2,1
2026-01-24,1024,18,3,1
2026-01-24,1025,20,2,0
2026-01-24,1026,21,1,1
2026-01-24,1027,24,1,0
2026-01-24,1028,14,1,0
2026-01-24,1029,19,2,0
2026-01-24,1030,28,1,1
2026-01-24,1031,26,3,3
2026-01-24,1032,22,0,0
2026-01-24,1033,15,0,0
2026-01-24,1034,19,2,0
2026-01-24,1035,24,2,0
2026-01-24,1036,19,0,0
2026-01-24,1037,24,1,0
2026-01-24,1038,15,1,1
2026-01-24,1039,18,0,0
2026-01-24,1040,25,2,0
2026-01-24,1041,17,0,0
2026-01-24,1042,9,1,1
2026-01-24,1043,23,4,2
2026-01-24,1044,19,3,0
2026-01-24,1045,20,1,0
2026-01-24,1046,15,0,0
2026-01-24,1047,23,3,0
2026-01-24,1048,10,1,1
2026-01-24,1049,9,1,1
2026-01-24,1050,16,0,0
2026-01-24,1051,13,1,0
2026-01-24,1052,11,0,0
2026-01-24,1053,10,1,0
2026-01-24,1054,11,1,0
2026-01-24,1055,10,0,0
2026-01-24,1056,13,0,0
2026-01-24,1057,8,1,0
2026-01-24,1058,13,1,0
2026-01-24,1059,14,2,1
2026-01-24,1060,9,1,1
2026-01-25,1001,36,1,0
2026-01-25,1002,29,2,0
2026-01-25,1003,26,3,0
2026-01-25,1004,25,2,0
2026-01-25,1005,24,3,0
2026-01-25,1006,27,2,1
2026-01-25,1007,25,3,1
2026-01-25,1008,17,3,0
2026-01-25,1009,33,4,1
2026-01-25,1010,20,4,0
2026-01-25,1011,22,6,1
2026-01-25,1012,26,2,1
2026-01-25,1013,25,3,2
2026-01-25,1014,46,7,3
2026-01-25,1015,21,3,0
2026-01-25,1016,25,2,2
2026-01-25,1017,18,0,0
2026-01-25,1018,17,0,0
2026-01-25,1019,22,2,0
2026-01-25,1020,28,0,0
2026-01-25,1021,14,1,0
2026-01-25,1022,18,3,2
2026-01-25,1023,18,1,0
2026-01-25,1024,15,1,0
2026-01-25,1025,27,1,1
2026-01-25,1026,18,0,0
2026-01-25,1027,18,3,1
2026-01-25,1028,24,1,1
2026-01-25,1029,12,1,0
2026-01-25,1030,20,1,0
2026-01-25,1031,16,2,2
2026-01-25,1032,20,2,1
2026-01-25,1033,22,0,0
2026-01-25,1034,24,0,0
2026-01-25,1035,19,0,0
2026-01-25,1036,22,0,0
2026-01-25,1037,31,2,1
2026-01-25,1038,20,3,1
2026-01-25,1039,22,0,0
2026-01-25,1040,21,1,0
2026-01-25,1041,10,1,0
2026-01-25,1042,17,0,0
2026-01-25,1043,15,2,1
2026-01-25,1044,12,2,0
2026-01-25,1045,16,1,1
2026-01-25,1046,17,0,0
2026-01-25,1047,13,2,1
2026-01-25,1048,10,0,0
2026-01-25,1049,19,2,1
2026-01-25,1050,9,0,0
2026-01-25,1051,8,1,0
2026-01-25,1052,12,1,0
2026-01-25,1053,17,0,0
2026-01-25,1054,10,0,0
2026-01-25,1055,17,0,0
2026-01-25,1056,17,2,0
2026-01-25,1057,17,2,1
2026-01-25,1058,16,2,0
2026-01-25,1059,12,2,0
2026-01-25,1060,14,2,0
2026-01-26,1001,26,2,0
2026-01-26,1002,25,2,0
2026-01-26,1003,18,1,0
2026-01-26,1004,18,1,0
2026-01-26,1005,26,6,2
2026-01-26,1006,25,2,0
2026-01-26,1007,24,3,2
2026-01-26,1008,24,3,2
2026-01-26,1009,22,0,0
2026-01-26,1010,19,4,1
2026-01-26,1011,20,3,1
2026-01-26,1012,21,2,1
2026-01-26,1013,23,1,1
2026-01-26,1014,29,4,1
2026-01-26,1015,24,2,2
2026-01-26,1016,26,6,2
2026-01-26,1017,21,1,0
2026-01-26,1018,32,4,1
2026-01-26,1019,25,3,1
2026-01-26,1020,23,1,1
2026-01-26,1021,19,2,0
2026-01-26,1022,14,1,0
2026-01-26,1023,25,0,0
2026-01-26,1024,14,2,1
2026-01-26,1025,23,0,0
2026-01-26,1026,27,0,0
2026-01-26,1027,12,1,1
2026-01-26,1028,23,3,1
2026-01-26,1029,24,0,0
2026-01-26,1030,21,3,0
2026-01-26,1031,23,1,1
2026-01-26,1032,25,2,1
2026-01-26,1033,14,1,0
2026-01-26,1034,23,1,0
2026-01-26,1035,20,2,1
2026-01-26,1036,22,3,0
2026-01-26,1037,16,1,0
2026-01-26,1038,29,2,0
2026-01-26,1039,23,2,1
2026-01-26,1040,26,0,0
2026-01-26,1041,10,0,0
2026-01-26,1042,15,0,0
2026-01-26,1043,11,1,0
2026-01-26,1044,18,0,0
2026-01-26,1045,19,1,0
2026-01-26,1046,15,1,0
2026-01-26,1047,13,2,0
2026-01-26,1048,10,0,0
2026-01-26,1049,12,2,2
2026-01-26,1050,22,0,0
2026-01-26,1051,11,1,1
2026-01-26,1052,14,1,1
2026-01-26,1053,14,0,0
2026-01-26,1054,7,0,0
2026-01-26,1055,11,0,0
2026-01-26,1056,15,2,1
2026-01-26,1057,11,2,0
2026-01-26,1058,9,0,0
2026-01-26,1059,13,1,1
2026-01-26,1060,14,0,0
2026-01-27,1001,21,4,1
2026-01-27,1002,26,2,0
2026-01-27,1003,24,2,0
2026-01-27,1004,19,2,1
2026-01-27,1005,19,3,1
2026-01-27,1006,17,2,0
2026-01-27,1007,34,5,0
2026-01-27,1008,22,2,1
2026-01-27,1009,22,2,0
2026-01-27,1010,26,3,0
2026-01-27,1011,22,1,0
2026-01-27,1012,26,4,0
2026-01-27,1013,23,3,0
2026-01-27,1014,16,1,1
2026-01-27,1015,23,1,0
2026-01-27,1016,23,3,0
2026-01-27,1017,24,3,0
2026-01-27,1018,21,1,0
2026-01-27,1019,22,1,0
2026-01-27,1020,18,1,1
2026-01-27,1021,14,1,0
2026-01-27,1022,22,2,0
2026-01-27,1023,18,1,1
2026-01-27,1024,21,2,1
2026-01-27,1025,18,2,1
2026-01-27,1026,18,0,0
2026-01-27,1027,18,1,0
2026-01-27,1028,27,0,0
2026-01-27,1029,15,0,0
2026-01-27,1030,25,1,1
2026-01-27,1031,13,1,0
2026-01-27,1032,23,3,0
2026-01-27,1033,21,0,0
2026-01-27,1034,27,2,0
2026-01-27,1035,26,1,1
2026-01-27,1036,24,1,0
2026-01-27,1037,24,2,1
2026-01-27,1038,23,0,0
2026-01-27,1039,17,2,1
2026-01-27,1040,22,4,1
2026-01-27,1041,15,2,1
2026-01-27,1042,18,1,0
2026-01-27,1043,15,0,0
2026-01-27,1044,19,3,0
2026-01-27,1045,13,2,1
2026-01-27,1046,14,2,1
2026-01-27,1047,29,4,2
2026-01-27,1048,19,1,0
2026-01-27,1049,12,0,0
2026-01-27,1050,15,0,0
2026-01-27,1051,13,2,1
2026-01-27,1052,10,1,0
2026-01-27,1053,13,1,1
2026-01-27,1054,14,0,0
2026-01-27,1055,13,1,0
2026-01-27,1056,15,4,1
2026-01-27,1057,11,1,0
2026-01-27,1058,6,0,0
2026-01-27,1059,12,0,0
2026-01-27,1060,14,1,0
2026-01-28,1001,26,4,2
2026-01-28,1002,26,3,2
2026-01-28,1003,27,2,1
2026-01-28,1004,21,4,1
2026-01-28,1005,22,0,0
2026-01-28,1006,19,3,1
2026-01-28,1007,25,3,1
2026-01-28,1008,19,2,0
2026-01-28,1009,22,2,1
2026-01-28,1010,26,1,0
2026-01-28,1011,14,1,0
2026-01-28,1012,28,2,2
2026-01-28,1013,20,4,1
2026-01-28,1014,22,2,1
2026-01-28,1015,23,2,0
2026-01-28,1016,21,0,0
2026-01-28,1017,23,2,0
2026-01-28,1018,20,1,0
2026-01-28,1019,21,0,0
2026-01-28,1020,24,4,1
2026-01-28,1021,27,4,2
2026-01-28,1022,16,3,0
2026-01-28,1023,18,0,0
2026-01-28,1024,18,0,0
2026-01-28,1025,13,1,0
2026-01-28,1026,20,0,0
2026-01-28,1027,21,2,1
2026-01-28,1028,13,1,0
2026-01-28,1029,25,2,0
2026-01-28,1030,22,1,1
2026-01-28,1031,21,2,1
2026-01-28,1032,20,0,0
2026-01-28,1033,24,0,0
2026-01-28,1034,22,2,0
2026-01-28,1035,20,1,0
2026-01-28,1036,27,1,0
2026-01-28,1037,18,3,0
2026-01-28,1038,23,2,0
2026-01-28,1039,17,0,0
2026-01-28,1040,25,1,0
2026-01-28,1041,14,1,0
2026-01-28,1042,18,2,1
2026-01-28,1043,20,4,0
2026-01-28,1044,12,0,0
2026-01-28,1045,17,1,1
2026-01-28,1046,14,4,2
2026-01-28,1047,18,1,0
2026-01-28,1048,14,1,0
2026-01-28,1049,18,2,1
2026-01-28,1050,20,2,1
2026-01-28,1051,9,0,0
2026-01-28,1052,11,2,0
2026-01-28,1053,20,1,0
2026-01-28,1054,11,0,0
2026-01-28,1055,13,2,0
2026-01-28,1056,14,2,0
2026-01-28,1057,17,2,0
2026-01-28,1058,9,0,0
2026-01-28,1059,16,1,0
2026-01-28,1060,11,2,0
2026-01-29,1001,21,0,0
2026-01-29,1002,25,2,0
2026-01-29,1003,32,2,0
2026-01-29,1004,27,2,0
2026-01-29,1005,23,2,1
2026-01-29,1006,23,3,2
2026-01-29,1007,22,1,0
2026-01-29,1008,26,4,1
2026-01-29,1009,19,2,0
2026-01-29,1010,23,0,0
2026-01-29,1011,23,1,1
2026-01-29,1012,11,1,1
2026-01-29,1013,23,7,1
2026-01-29,1014,29,5,1
2026-01-29,1015,37,6,1
2026-01-29,1016,22,1,1
2026-01-29,1017,23,4,2
2026-01-29,1018,17,1,0
2026-01-29,1019,28,6,0
2026-01-29,1020,17,2,0
2026-01-29,1021,21,2,0
2026-01-29,1022,25,1,0
2026-01-29,1023,15,1,0
2026-01-29,1024,22,1,0
2026-01-29,1025,30,3,1
2026-01-29,1026,17,0,0
2026-01-29,1027,20,2,1
2026-01-29,1028,14,2,1
2026-01-29,1029,20,0,0
2026-01-29,1030,18,0,0
2026-01-29,1031,17,2,1
2026-01-29,1032,25,0,0
2026-01-29,1033,31,3,1
2026-01-29,1034,22,1,0
2026-01-29,1035,25,1,0
2026-01-29,1036,29,1,1
2026-01-29,1037,22,2,0
2026-01-29,1038,16,5,0
2026-01-29,1039,25,1,0
2026-01-29,1040,31,3,2
2026-01-29,1041,10,1,0
2026-01-29,1042,12,2,0
2026-01-29,1043,13,0,0
2026-01-29,1044,11,3,1
2026-01-29,1045,15,2,0
2026-01-29,1046,21,0,0
2026-01-29,1047,16,1,0
2026-01-29,1048,14,1,0
2026-01-29,1049,14,5,1
2026-01-29,1050,16,0,0
2026-01-29,1051,9,0,0
2026-01-29,1052,11,0,0
2026-01-29,1053,13,1,0
2026-01-29,1054,13,1,0
2026-01-29,1055,17,2,0
2026-01-29,1056,16,0,0
2026-01-29,1057,7,0,0
2026-01-29,1058,15,1,0
2026-01-29,1059,13,3,1
2026-01-29,1060,17,1,0
2026-01-30,1001,21,0,0
2026-01-30,1002,25,1,0
2026-01-30,1003,23,0,0
2026-01-30,1004,27,3,1
